! Distance [AU] ; H Gas density [part/cm^3] ; Gas Temperature [K] ; Visual Extinction [mag] ; Diffusion coefficient [cm^2/s] ; Dust Temperature [K] ; 1/abundance of grains ; AV/NH conversion factor ; radius of grains (cm)
1.66096e+02   1.24576e+05   1.73205e+01   0.00000e+00   0.00000e+00   1.73205e+01   7.56765e+11   6.25000e-22   1.00000e-05
1.63480e+02   1.41119e+05   1.73099e+01   3.45122e-03   0.00000e+00   1.73099e+01   7.56765e+11   6.25000e-22   1.00000e-05
1.60865e+02   1.59773e+05   1.72782e+01   7.35865e-03   0.00000e+00   1.72782e+01   7.56765e+11   6.25000e-22   1.00000e-05
1.58249e+02   1.80819e+05   1.72256e+01   1.17808e-02   0.00000e+00   1.72256e+01   7.56765e+11   6.25000e-22   1.00000e-05
1.55633e+02   2.04581e+05   1.71523e+01   1.67840e-02   0.00000e+00   1.71523e+01   7.56765e+11   6.25000e-22   1.00000e-05
1.53018e+02   2.31428e+05   1.70589e+01   2.24439e-02   0.00000e+00   1.70589e+01   7.56765e+11   6.25000e-22   1.00000e-05
1.50402e+02   2.61783e+05   1.69459e+01   2.88461e-02   0.00000e+00   1.69459e+01   7.56765e+11   6.25000e-22   1.00000e-05
